Time,Yaw,Yaw_Target,Yaw_Error,Servo_Cmd,X_Position,Y_Position,Altitude,Velocity_Z,Distance_To_Target
24.300000,174.772338,215.059383,52.286459,15.000000,1410.947225,1065.352461,384.000000,-15.000000,1419.357146
24.400000,162.780039,215.081003,40.308665,-15.000000,1410.206245,1065.586716,382.500000,-15.000000,1418.660669
24.500000,174.796345,215.105953,52.325914,15.000000,1409.195804,1065.629519,381.000000,-15.000000,1418.189064
24.600000,162.803061,215.130859,40.334513,-15.000000,1408.435519,1065.868303,379.500000,-15.000000,1417.387182
24.700000,174.795232,215.156447,52.353386,15.000000,1407.644041,1065.943978,378.000000,-15.000000,1416.902939
24.800000,162.786276,215.177387,40.382155,-15.000000,1406.976748,1066.100142,376.500000,-15.000000,1416.299510
24.900000,174.783988,215.198109,52.411833,15.000000,1406.319555,1066.203514,375.000000,-15.000000,1415.844143
25.000000,162.811210,215.216864,40.432876,-14.965907,1405.579447,1066.430947,373.500000,-15.000000,1415.366768
25.100000,174.796243,215.241671,52.430461,15.000000,1404.579930,1066.454382,372.000000,-15.000000,1414.893406
25.200000,162.978652,215.265815,40.469572,-14.747973,1403.844848,1066.662825,370.500000,-15.000000,1414.090723
25.300000,174.983678,215.289915,52.311263,15.000000,1403.075366,1066.734568,369.000000,-15.000000,1413.611015
25.400000,162.979864,215.310315,40.326637,-15.000000,1402.429211,1067.009613,367.500000,-15.000000,1413.024470
25.500000,174.967505,215.334566,52.354702,15.000000,1401.580883,1067.071332,366.000000,-15.000000,1412.656290
25.600000,163.005723,215.356518,40.389013,-14.947488,1400.910408,1067.254149,364.500000,-15.000000,1412.000033
25.700000,175.010968,215.378318,52.372595,15.000000,1400.185223,1067.333514,363.000000,-15.000000,1411.559107
25.800000,163.013441,215.397995,40.387027,-15.000000,1399.312401,1067.484758,361.500000,-15.000000,1411.013862
25.900000,175.012041,215.423542,52.410102,15.000000,1398.398259,1067.602295,360.000000,-15.000000,1410.390132
26.000000,163.068368,215.448970,40.436929,-14.911520,1397.542132,1067.813058,358.500000,-15.000000,1409.713472
26.100000,175.065065,215.476140,52.407773,15.000000,1396.763199,1067.887824,357.000000,-15.000000,1409.138439
26.200000,163.104174,215.497006,40.431941,-14.942774,1396.073260,1068.114809,355.500000,-15.000000,1408.547595
26.300000,175.101209,215.520826,52.416653,15.000000,1395.309127,1068.180872,354.000000,-15.000000,1408.117807
26.400000,163.147866,215.541087,40.439878,-14.934441,1394.713473,1068.416029,352.500000,-15.000000,1407.534347
26.500000,175.148084,215.562976,52.415110,15.000000,1393.882475,1068.505735,351.000000,-15.000000,1407.186460
26.600000,163.204312,215.585636,40.437552,-14.945359,1393.020432,1068.732611,349.500000,-15.000000,1406.562745
26.700000,175.204878,215.613597,52.409285,15.000000,1392.337451,1068.788096,348.000000,-15.000000,1405.993881
26.800000,163.196694,215.631649,40.426771,-15.000000,1391.515139,1069.016321,346.500000,-15.000000,1405.471023
26.900000,175.194787,215.658751,52.462057,15.000000,1390.582758,1069.025213,345.000000,-15.000000,1404.935780
27.000000,163.324326,215.681224,40.486436,-14.832089,1390.068618,1069.253296,343.500000,-15.000000,1404.183510
27.100000,175.321782,215.701024,52.376697,15.000000,1389.279821,1069.319288,342.000000,-15.000000,1403.899005
27.200000,163.327258,215.722006,40.400224,-15.000000,1388.703312,1069.367270,340.500000,-15.000000,1403.297048
27.300000,175.317135,215.737344,52.410086,15.000000,1387.838079,1069.424329,339.000000,-15.000000,1402.857069
27.400000,163.430836,215.759886,40.442751,-14.853178,1387.119362,1069.623261,337.500000,-15.000000,1402.188192
27.500000,175.442385,215.783653,52.352817,15.000000,1386.348162,1069.690252,336.000000,-15.000000,1401.721347
27.600000,163.430085,215.804315,40.361931,-15.000000,1385.521966,1069.914564,334.500000,-15.000000,1401.134988
27.700000,175.422430,215.831530,52.401445,15.000000,1384.803560,1069.958269,333.000000,-15.000000,1400.596311
27.800000,163.467383,215.850191,40.427761,-14.933951,1384.080497,1070.169821,331.500000,-15.000000,1400.039529
27.900000,175.477081,215.874547,52.407164,15.000000,1383.137827,1070.275864,330.000000,-15.000000,1399.577475
28.000000,163.497425,215.900693,40.423612,-15.000000,1382.287272,1070.518584,328.500000,-15.000000,1398.875916
28.100000,175.500203,215.929185,52.431760,15.000000,1381.504284,1070.613856,327.000000,-15.000000,1398.329436
28.200000,163.558757,215.951180,40.450977,-14.944305,1380.688011,1070.827204,325.500000,-15.000000,1397.751424
28.300000,175.572970,215.977914,52.419158,15.000000,1379.887547,1070.892972,324.000000,-15.000000,1397.216045
28.400000,163.569900,215.999390,40.426420,-15.000000,1378.993716,1071.089679,322.500000,-15.000000,1396.607009
28.500000,175.568816,216.027484,52.457585,15.000000,1378.292790,1071.110786,321.000000,-15.000000,1395.999668
28.600000,163.662184,216.045112,40.476297,-14.897708,1377.428793,1071.270767,319.500000,-15.000000,1395.445285
28.700000,175.663980,216.071309,52.409125,15.000000,1376.732140,1071.267826,318.000000,-15.000000,1394.840979
28.800000,163.672615,216.088067,40.424087,-15.000000,1375.915499,1071.526488,316.500000,-15.000000,1394.276213
28.900000,175.685235,216.116434,52.443819,15.000000,1375.158767,1071.584130,315.000000,-15.000000,1393.768805
29.000000,163.687517,216.136693,40.451458,-15.000000,1374.349315,1071.833502,313.500000,-15.000000,1393.191564
29.100000,175.666398,216.164617,52.477100,15.000000,1373.382877,1071.925418,312.000000,-15.000000,1392.685063
29.200000,164.017664,216.191146,40.524748,-14.569320,1372.603316,1072.145138,310.500000,-15.000000,1391.959224
29.300000,176.013118,216.217402,52.199738,15.000000,1371.834935,1072.210588,309.000000,-15.000000,1391.459965
29.400000,164.005666,216.238279,40.225161,-15.000000,1370.942039,1072.404170,307.500000,-15.000000,1390.878813
29.500000,175.999224,216.266467,52.260801,15.000000,1369.923593,1072.438591,306.000000,-15.000000,1390.273237
29.600000,164.005205,216.292454,40.293230,-15.000000,1369.224142,1072.669233,304.500000,-15.000000,1389.472595
29.700000,176.004412,216.317199,52.311994,15.000000,1368.435030,1072.733477,303.000000,-15.000000,1389.045480
29.800000,164.004874,216.338621,40.334209,-15.000000,1367.635969,1072.935650,301.500000,-15.000000,1388.447799
29.900000,176.016446,216.364890,52.360016,15.000000,1366.996581,1073.054443,300.000000,-15.000000,1387.924077
30.000000,164.022032,216.384496,40.368049,-15.000000,1366.366212,1073.265612,298.500000,-15.000000,1387.479722
30.100000,176.019126,216.406964,52.384932,15.000000,1365.505552,1073.270431,297.000000,-15.000000,1387.097613
30.200000,164.051918,216.428234,40.409109,-14.988366,1364.835354,1073.466901,295.500000,-15.000000,1386.407891
30.300000,176.039887,216.451221,52.399303,15.000000,1363.947110,1073.520122,294.000000,-15.000000,1385.985427
30.400000,164.150942,216.474819,40.434932,-14.845102,1363.048819,1073.825155,292.500000,-15.000000,1385.302694
30.500000,176.155440,216.507063,52.356121,15.000000,1362.050416,1073.839632,291.000000,-15.000000,1384.761915
30.600000,164.159673,216.532135,40.376694,-15.000000,1361.182403,1074.096330,289.500000,-15.000000,1383.968159
30.700000,176.153884,216.562077,52.402405,15.000000,1360.323933,1074.129170,288.000000,-15.000000,1383.423686
30.800000,164.220869,216.584360,40.430476,-14.914475,1359.470590,1074.329960,286.500000,-15.000000,1382.753819
30.900000,176.230671,216.612126,52.391257,15.000000,1358.518673,1074.303964,285.000000,-15.000000,1382.188436
31.000000,164.220373,216.634808,40.404137,-15.000000,1357.554422,1074.515798,283.500000,-15.000000,1381.408945
31.100000,176.231682,216.665737,52.445365,15.000000,1356.877085,1074.549556,282.000000,-15.000000,1380.761783
31.200000,164.238578,216.683652,40.451969,-15.000000,1356.094797,1074.767796,280.500000,-15.000000,1380.238694
31.300000,176.250083,216.710326,52.471748,15.000000,1355.318698,1074.828919,279.000000,-15.000000,1379.741866
31.400000,164.288214,216.731635,40.481552,-14.958459,1354.485612,1075.031717,277.500000,-15.000000,1379.156325
31.500000,176.286671,216.759097,52.470883,15.000000,1353.565175,1075.073704,276.000000,-15.000000,1378.610098
31.600000,164.446784,216.783401,40.496730,-14.799767,1352.742107,1075.285777,274.500000,-15.000000,1377.897932
31.700000,176.438309,216.810968,52.364184,15.000000,1352.097779,1075.223927,273.000000,-15.000000,1377.365880
31.800000,164.422905,216.824973,40.386664,-15.000000,1351.427551,1075.407550,271.500000,-15.000000,1376.813003
31.900000,176.416510,216.847815,52.424909,15.000000,1350.569229,1075.435536,270.000000,-15.000000,1376.386673
32.000000,164.527675,216.870185,40.453675,-14.862527,1349.835244,1075.615794,268.500000,-15.000000,1375.716705
32.100000,176.509855,216.894540,52.366866,15.000000,1349.052902,1075.649772,267.000000,-15.000000,1375.237799
32.200000,164.624074,216.915250,40.405395,-14.880980,1348.309443,1075.877616,265.500000,-15.000000,1374.632616
32.300000,176.606351,216.941464,52.317389,15.000000,1347.563079,1075.935154,264.000000,-15.000000,1374.175196
32.400000,164.632439,216.962092,40.355741,-14.981705,1346.761784,1076.164973,262.500000,-15.000000,1373.613334
32.500000,176.625260,216.989859,52.357420,15.000000,1345.910971,1076.218738,261.000000,-15.000000,1373.111421
32.600000,164.637742,217.013022,40.387763,-14.981732,1345.156779,1076.449347,259.500000,-15.000000,1372.464301
32.700000,176.629378,217.039672,52.401930,15.000000,1344.306611,1076.453952,258.000000,-15.000000,1372.001055
32.800000,164.736452,217.061223,40.431845,-14.896996,1343.481289,1076.714603,256.500000,-15.000000,1371.325306
32.900000,176.741410,217.090706,52.354254,15.000000,1342.612191,1076.762214,255.000000,-15.000000,1370.823973
33.000000,164.740412,217.114212,40.372801,-15.000000,1341.868476,1076.956921,253.500000,-15.000000,1370.159537
33.100000,176.742783,217.139479,52.399067,15.000000,1341.034969,1077.025427,252.000000,-15.000000,1369.684094
33.200000,164.747669,217.162825,40.420042,-14.992118,1340.218022,1077.141520,250.500000,-15.000000,1369.061123
33.300000,176.748171,217.187361,52.439691,15.000000,1339.409492,1077.187789,249.000000,-15.000000,1368.480335
33.400000,164.822595,217.209375,40.461203,-14.905498,1338.741504,1077.334190,247.500000,-15.000000,1367.864277
33.500000,176.814917,217.231186,52.408591,15.000000,1338.042322,1077.397234,246.000000,-15.000000,1367.420902
33.600000,164.886845,217.251022,40.436105,-14.907677,1337.405236,1077.600506,244.500000,-15.000000,1366.902439
33.700000,176.896336,217.273975,52.387130,15.000000,1336.606169,1077.643617,243.000000,-15.000000,1366.518476
33.800000,164.904625,217.295714,40.399377,-15.000000,1335.895292,1077.830467,241.500000,-15.000000,1365.908826
33.900000,176.900221,217.320025,52.415400,15.000000,1335.134694,1077.878086,240.000000,-15.000000,1365.456651
34.000000,164.953403,217.340972,40.440751,-14.915691,1334.389536,1078.089601,238.500000,-15.000000,1364.880738
34.100000,176.935739,217.367014,52.413611,15.000000,1333.493997,1078.069867,237.000000,-15.000000,1364.416745
34.200000,165.110804,217.389191,40.453452,-14.774367,1332.608839,1078.291385,235.500000,-15.000000,1363.693128
34.300000,177.123287,217.419181,52.308377,15.000000,1331.837045,1078.298383,234.000000,-15.000000,1363.124542
34.400000,165.117775,217.439136,40.315849,-15.000000,1330.909323,1078.541672,232.500000,-15.000000,1362.515910
34.500000,177.098775,217.470989,52.353214,15.000000,1330.171846,1078.608436,231.000000,-15.000000,1361.927409
34.600000,165.193269,217.492101,40.393326,-14.892449,1329.486683,1078.859816,229.500000,-15.000000,1361.382811
34.700000,177.185122,217.518054,52.324785,15.000000,1328.644104,1078.925460,228.000000,-15.000000,1360.992320
34.800000,165.165461,217.541859,40.356737,-15.000000,1327.789394,1079.176406,226.500000,-15.000000,1360.364113
34.900000,177.165995,217.572187,52.406726,15.000000,1326.953430,1079.209571,225.000000,-15.000000,1359.839509
35.000000,165.183910,217.594782,40.428788,-14.965935,1326.213909,1079.416749,223.500000,-15.000000,1359.197264
35.100000,177.167512,217.620729,52.436820,15.000000,1325.295653,1079.611712,222.000000,-15.000000,1358.737841
35.200000,165.432353,217.650892,40.483380,-14.660760,1324.529575,1079.814600,220.500000,-15.000000,1358.129719
35.300000,177.422407,217.677420,52.245066,15.000000,1323.703704,1079.883637,219.000000,-15.000000,1357.647258
35.400000,165.440230,217.701039,40.278633,-15.000000,1322.851527,1080.073200,217.500000,-15.000000,1357.035922
35.500000,177.424199,217.729387,52.289156,15.000000,1322.006536,1080.091027,216.000000,-15.000000,1356.477761
35.600000,165.412081,217.751834,40.327635,-15.000000,1321.276932,1080.270206,214.500000,-15.000000,1355.820463
35.700000,177.418553,217.776706,52.364626,15.000000,1320.527045,1080.303843,213.000000,-15.000000,1355.353415
35.800000,165.436494,217.797258,40.378705,-15.000000,1319.595615,1080.471430,211.500000,-15.000000,1354.781394
35.900000,177.454301,217.827014,52.390520,15.000000,1318.826287,1080.515493,210.000000,-15.000000,1354.148284
36.000000,165.452444,217.848459,40.394158,-15.000000,1318.119052,1080.659279,208.500000,-15.000000,1353.567736
36.100000,177.441127,217.871642,52.419198,15.000000,1317.221681,1080.742386,207.000000,-15.000000,1353.097612
36.200000,165.635254,217.897759,40.456632,-14.787259,1316.614643,1080.899166,205.500000,-15.000000,1352.440397
36.300000,177.639671,217.918803,52.283550,15.000000,1315.656264,1080.977374,204.000000,-15.000000,1352.057773
36.400000,165.636748,217.946391,40.306719,-15.000000,1314.908464,1081.189737,202.500000,-15.000000,1351.349944
36.500000,177.642920,217.972997,52.336249,15.000000,1314.107392,1081.221711,201.000000,-15.000000,1350.890971
36.600000,165.641080,217.994981,40.352061,-15.000000,1313.378068,1081.467038,199.500000,-15.000000,1350.279258
36.700000,177.629379,218.022244,52.381164,15.000000,1312.552736,1081.510661,198.000000,-15.000000,1349.855678
36.800000,165.701539,218.045292,40.415912,-14.890192,1311.874909,1081.690394,196.500000,-15.000000,1349.232484
36.900000,177.684522,218.069049,52.367510,15.000000,1310.980729,1081.684065,195.000000,-15.000000,1348.809562
37.000000,165.800915,218.092271,40.407749,-14.862594,1310.214321,1081.873730,193.500000,-15.000000,1348.101810
37.100000,177.795711,218.118720,52.317805,15.000000,1309.331677,1081.856208,192.000000,-15.000000,1347.615787
37.200000,165.789086,218.141311,40.345600,-15.000000,1308.623096,1082.105177,190.500000,-15.000000,1346.910670
37.300000,177.802459,218.168264,52.379178,15.000000,1307.878059,1082.105693,189.000000,-15.000000,1346.507291
37.400000,165.825700,218.187881,40.385422,-15.000000,1306.975026,1082.336776,187.500000,-15.000000,1345.921942
37.500000,177.825536,218.219393,52.393693,15.000000,1306.249840,1082.375132,186.000000,-15.000000,1345.355237
37.600000,165.817506,218.239792,40.414256,-15.000000,1305.391559,1082.626460,184.500000,-15.000000,1344.809311
37.700000,177.813693,218.270847,52.453342,15.000000,1304.563391,1082.658566,183.000000,-15.000000,1344.290952
37.800000,165.949310,218.293795,40.480102,-14.825714,1303.837586,1082.850014,181.500000,-15.000000,1343.660758
37.900000,177.943444,218.319390,52.370080,15.000000,1303.015956,1082.862101,180.000000,-15.000000,1343.209888
38.000000,165.960321,218.341536,40.398092,-14.979716,1302.344805,1083.040389,178.500000,-15.000000,1342.572860
38.100000,177.953308,218.365279,52.404958,15.000000,1301.680634,1083.102119,177.000000,-15.000000,1342.157173
38.200000,166.008683,218.384950,40.431642,-14.923240,1301.041359,1083.282787,175.500000,-15.000000,1341.674810
38.300000,178.008019,218.407957,52.399274,15.000000,1300.236811,1083.310901,174.000000,-15.000000,1341.286002
38.400000,166.033423,218.430259,40.422240,-14.971790,1299.320696,1083.473372,172.500000,-15.000000,1340.673121
38.500000,178.008854,218.460047,52.426625,15.000000,1298.519635,1083.501898,171.000000,-15.000000,1340.056635
38.600000,166.270716,218.482315,40.473461,-14.678386,1297.647304,1083.658001,169.500000,-15.000000,1339.447214
38.700000,178.263690,218.510774,52.240058,15.000000,1296.753937,1083.672177,168.000000,-15.000000,1338.861657
38.800000,166.260047,218.535067,40.271376,-15.000000,1295.925435,1083.873569,166.500000,-15.000000,1338.171552
38.900000,178.268519,218.563923,52.303876,15.000000,1295.076582,1083.899929,165.000000,-15.000000,1337.649111
39.000000,166.262560,218.587483,40.318964,-15.000000,1294.282649,1084.095286,163.500000,-15.000000,1337.001927
39.100000,178.267718,218.615258,52.352698,15.000000,1293.508027,1084.128113,162.000000,-15.000000,1336.503347
39.200000,166.270252,218.637091,40.369373,-15.000000,1292.763489,1084.320433,160.500000,-15.000000,1335.918677
39.300000,178.285726,218.663481,52.393230,15.000000,1291.951278,1084.346153,159.000000,-15.000000,1335.457330
39.400000,166.288525,218.686124,40.400398,-15.000000,1291.139319,1084.555679,157.500000,-15.000000,1334.839305
39.500000,178.282572,218.714939,52.426414,15.000000,1290.284873,1084.569437,156.000000,-15.000000,1334.336638
39.600000,166.405141,218.738359,40.455787,-14.853443,1289.486551,1084.755579,154.500000,-15.000000,1333.678658
39.700000,178.396231,218.766069,52.360928,15.000000,1288.677121,1084.779143,153.000000,-15.000000,1333.172594
39.800000,166.432571,218.788650,40.392419,-14.963232,1287.983839,1084.948335,151.500000,-15.000000,1332.556332
39.900000,178.413269,218.813002,52.380432,15.000000,1287.189591,1084.973179,150.000000,-15.000000,1332.122056
40.000000,166.565550,218.835257,40.421987,-14.823580,1286.469499,1085.182871,148.500000,-15.000000,1331.518853
40.100000,178.556237,218.861725,52.296175,15.000000,1285.546104,1085.180486,147.000000,-15.000000,1331.089573
40.200000,166.554696,218.886597,40.330360,-15.000000,1284.653976,1085.334050,145.500000,-15.000000,1330.369188
40.300000,178.568499,218.915879,52.361182,15.000000,1283.880145,1085.356898,144.000000,-15.000000,1329.771343
40.400000,166.569740,218.937599,40.369100,-15.000000,1283.031274,1085.542139,142.500000,-15.000000,1329.183697
40.500000,178.578294,218.966819,52.397079,15.000000,1282.125165,1085.520183,141.000000,-15.000000,1328.640011
40.600000,166.590855,218.990668,40.412375,-15.000000,1281.338353,1085.706095,139.500000,-15.000000,1327.921810
40.700000,178.604564,219.018274,52.427418,15.000000,1280.585256,1085.733807,138.000000,-15.000000,1327.427390
40.800000,166.603066,219.039677,40.435113,-15.000000,1279.726688,1085.933553,136.500000,-15.000000,1326.859814
40.900000,178.607243,219.069740,52.466673,15.000000,1278.835167,1085.954106,135.000000,-15.000000,1326.318950
41.000000,166.712954,219.094715,40.487473,-14.858661,1277.949034,1086.057878,133.500000,-15.000000,1325.639871
41.100000,178.721649,219.122361,52.409407,15.000000,1277.130666,1086.066745,132.000000,-15.000000,1325.017732
41.200000,166.722480,219.144998,40.423349,-15.000000,1276.398600,1086.258402,130.500000,-15.000000,1324.388540
41.300000,178.725501,219.171431,52.448951,15.000000,1275.600113,1086.276191,129.000000,-15.000000,1323.941918
41.400000,166.791892,219.193865,40.468364,-14.907970,1274.938308,1086.445220,127.500000,-15.000000,1323.334220
41.500000,178.791474,219.217652,52.425760,15.000000,1274.031155,1086.460773,126.000000,-15.000000,1322.928245
41.600000,166.894043,219.243028,40.451554,-14.890541,1273.145172,1086.611087,124.500000,-15.000000,1322.235392
41.700000,178.879396,219.272373,52.378329,15.000000,1272.389446,1086.657177,123.000000,-15.000000,1321.644489
41.800000,166.981499,219.294667,40.415271,-14.873922,1271.519829,1086.765207,121.500000,-15.000000,1321.088722
41.900000,178.970999,219.322192,52.340692,15.000000,1270.653654,1086.768053,120.000000,-15.000000,1320.484295
42.000000,166.995247,219.346115,40.375116,-14.974378,1269.866537,1086.947317,118.500000,-15.000000,1319.816145
42.100000,178.999621,219.373808,52.378560,15.000000,1269.049863,1086.959525,117.000000,-15.000000,1319.321251
42.200000,166.995916,219.396728,40.397106,-15.000000,1268.219407,1087.149909,115.500000,-15.000000,1318.697794
42.300000,178.996706,219.426032,52.430116,15.000000,1267.322306,1087.191276,114.000000,-15.000000,1318.177048
42.400000,167.086699,219.452198,40.455493,-14.886002,1266.578185,1087.367188,112.500000,-15.000000,1317.510496
42.500000,179.086675,219.478678,52.391978,15.000000,1265.726217,1087.415368,111.000000,-15.000000,1317.047841
42.600000,167.109554,219.503872,40.417197,-14.963854,1264.896238,1087.562285,109.500000,-15.000000,1316.420999
42.700000,179.119797,219.531797,52.422243,15.000000,1264.141536,1087.598118,108.000000,-15.000000,1315.874217
42.800000,167.120617,219.553926,40.434129,-15.000000,1263.307974,1087.757623,106.500000,-15.000000,1315.315043
42.900000,179.113833,219.582417,52.461801,15.000000,1262.431765,1087.753493,105.000000,-15.000000,1314.774081
43.000000,167.294798,219.606621,40.492788,-14.766523,1261.552079,1087.961138,103.500000,-15.000000,1314.096265
43.100000,179.288425,219.638062,52.343264,15.000000,1260.620791,1088.010479,102.000000,-15.000000,1313.551094
43.200000,167.314590,219.665648,40.377223,-14.973880,1260.051083,1088.136670,100.500000,-15.000000,1312.865547
43.300000,179.320577,219.685763,52.371172,15.000000,1259.429142,1088.145049,99.000000,-15.000000,1312.507626
43.400000,167.316782,219.703388,40.382811,-15.000000,1258.669588,1088.322410,97.500000,-15.000000,1312.034419
43.500000,179.308556,219.730545,52.413764,15.000000,1257.880709,1088.329441,96.000000,-15.000000,1311.563494
43.600000,167.403606,219.752819,40.444264,-14.867472,1257.111084,1088.508005,94.500000,-15.000000,1310.961394
43.700000,179.409583,219.780339,52.376733,15.000000,1256.311295,1088.516296,93.000000,-15.000000,1310.484037
43.800000,167.420375,219.803002,40.393419,-15.000000,1255.516536,1088.692340,91.500000,-15.000000,1309.874803
43.900000,179.427491,219.831183,52.410808,15.000000,1254.715954,1088.699773,90.000000,-15.000000,1309.377083
44.000000,167.414532,219.853882,40.426391,-15.000000,1253.798651,1088.934626,88.500000,-15.000000,1308.767152
44.100000,179.415920,219.887524,52.472992,15.000000,1252.992909,1088.943323,87.000000,-15.000000,1308.213682
44.200000,167.554431,219.910457,40.494537,-14.838561,1252.196772,1089.112663,85.500000,-15.000000,1307.601114
44.300000,179.570705,219.938541,52.384110,15.000000,1251.510492,1089.096613,84.000000,-15.000000,1307.099243
44.400000,167.592904,219.957321,40.386616,-15.000000,1250.825972,1089.277327,82.500000,-15.000000,1306.562815
44.500000,179.582256,219.982682,52.389778,15.000000,1250.196119,1089.275699,81.000000,-15.000000,1306.154301
44.600000,167.631586,220.000387,40.418131,-14.936915,1249.417613,1089.447317,79.500000,-15.000000,1305.670699
44.700000,179.653714,220.028126,52.396540,15.000000,1248.752814,1089.447886,78.000000,-15.000000,1305.184800
44.800000,167.669608,220.046922,40.393208,-15.000000,1247.939139,1089.633031,76.500000,-15.000000,1304.676181
44.900000,179.665052,220.076149,52.406541,15.000000,1247.078519,1089.640678,75.000000,-15.000000,1304.172592
45.000000,167.748171,220.100760,40.435708,-14.895243,1246.376213,1089.787863,73.500000,-15.000000,1303.519099
45.100000,179.758173,220.125601,52.377430,15.000000,1245.546200,1089.785123,72.000000,-15.000000,1303.076826
45.200000,167.776560,220.149040,40.390867,-15.000000,1244.777668,1089.957164,70.500000,-15.000000,1302.440513
45.300000,179.769621,220.176634,52.400075,15.000000,1243.999771,1089.953309,69.000000,-15.000000,1301.964149
45.400000,167.839262,220.198600,40.428979,-14.910803,1243.147004,1090.119322,67.500000,-15.000000,1301.367399
45.500000,179.830453,220.228429,52.389167,15.000000,1242.432259,1090.130552,66.000000,-15.000000,1300.823372
45.600000,167.876511,220.249147,40.418694,-14.926392,1241.487387,1090.407738,64.500000,-15.000000,1300.285020
45.700000,179.867173,220.285385,52.408874,15.000000,1240.686290,1090.409426,63.000000,-15.000000,1299.743207
45.800000,167.967185,220.308286,40.441113,-14.859861,1239.728008,1090.611062,61.500000,-15.000000,1299.133299
45.900000,179.950093,220.342424,52.375239,15.000000,1238.906470,1090.622273,60.000000,-15.000000,1298.533206
46.000000,168.082492,220.366278,40.416185,-14.840059,1238.059830,1090.785809,58.500000,-15.000000,1297.914409
46.100000,180.072843,220.395997,52.313505,15.000000,1237.433229,1090.790643,57.000000,-15.000000,1297.375430
46.200000,168.070074,220.414100,40.341257,-15.000000,1236.519035,1090.938348,55.500000,-15.000000,1296.901417
46.300000,180.059129,220.445267,52.375193,15.000000,1235.606741,1090.969542,54.000000,-15.000000,1296.301320
46.400000,168.158116,220.472488,40.413359,-14.867950,1234.774320,1091.095956,52.500000,-15.000000,1295.627423
46.500000,180.164598,220.500647,52.342530,15.000000,1234.041564,1090.975876,51.000000,-15.000000,1295.076395
46.600000,168.161832,220.517670,40.353072,-15.000000,1233.243715,1091.141889,49.500000,-15.000000,1294.441278
46.700000,180.178317,220.546211,52.384379,15.000000,1232.394578,1091.155586,48.000000,-15.000000,1293.942766
46.800000,168.181497,220.571126,40.392808,-15.000000,1231.511597,1091.245178,46.500000,-15.000000,1293.306547
46.900000,180.191596,220.599596,52.418099,15.000000,1230.939171,1091.292833,45.000000,-15.000000,1292.694266
47.000000,168.193642,220.617716,40.426121,-15.000000,1230.279781,1091.463093,43.500000,-15.000000,1292.290713
47.100000,180.193447,220.642486,52.448845,15.000000,1229.389719,1091.488650,42.000000,-15.000000,1291.901151
47.200000,168.325462,220.669071,40.475624,-14.834518,1228.667634,1091.675343,40.500000,-15.000000,1291.242568
47.300000,180.318912,220.696244,52.370782,15.000000,1227.823206,1091.686971,39.000000,-15.000000,1290.816688
47.400000,168.350823,220.721087,40.402175,-14.944506,1227.068723,1091.845087,37.500000,-15.000000,1290.184165
47.500000,180.364183,220.748277,52.397455,15.000000,1226.228135,1091.825492,36.000000,-15.000000,1289.715643
47.600000,168.359066,220.772005,40.407822,-15.000000,1225.484581,1092.007896,34.500000,-15.000000,1289.066147
47.700000,180.357209,220.799737,52.440671,15.000000,1224.695730,1091.984199,33.000000,-15.000000,1288.622313
47.800000,168.449470,220.821868,40.464659,-14.878781,1223.931903,1092.145250,31.500000,-15.000000,1288.009766
47.900000,180.466092,220.849512,52.400042,15.000000,1223.165988,1092.138720,30.000000,-15.000000,1287.537174
48.000000,168.471313,220.871595,40.405503,-15.000000,1222.255036,1092.322223,28.500000,-15.000000,1286.953637
48.100000,180.476279,220.904326,52.433012,15.000000,1221.441327,1092.334384,27.000000,-15.000000,1286.385083
48.200000,168.529823,220.928478,40.452199,-14.942109,1220.536944,1092.558579,25.500000,-15.000000,1285.778156
48.300000,180.534079,220.962442,52.432619,15.000000,1219.713810,1092.558443,24.000000,-15.000000,1285.241969
48.400000,168.568927,220.986505,40.452426,-14.936695,1218.889027,1092.764112,22.500000,-15.000000,1284.620412
48.500000,180.572474,221.017569,52.448642,15.000000,1218.082503,1092.759814,21.000000,-15.000000,1284.132896
48.600000,168.647816,221.041052,40.468578,-14.903355,1217.590731,1092.943000,19.500000,-15.000000,1283.521654
48.700000,180.651801,221.061638,52.413821,15.000000,1216.949955,1092.958224,18.000000,-15.000000,1283.271103
48.800000,168.651898,221.080950,40.429149,-15.000000,1216.172789,1093.116546,16.500000,-15.000000,1282.798029
48.900000,180.662607,221.109101,52.457203,15.000000,1215.399794,1093.120658,15.000000,-15.000000,1282.316407
49.000000,168.690230,221.131959,40.469352,-14.964103,1214.696336,1093.260779,13.500000,-15.000000,1281.736793
49.100000,180.698760,221.157370,52.467140,15.000000,1213.780749,1093.271881,12.000000,-15.000000,1281.299247
49.200000,168.791550,221.184704,40.485943,-14.877687,1213.162300,1093.357526,10.500000,-15.000000,1280.617350
49.300000,180.779147,221.205815,52.414265,15.000000,1212.386088,1093.334473,9.000000,-15.000000,1280.208394
49.400000,168.907647,221.227934,40.448787,-14.826249,1211.647611,1093.493582,7.500000,-15.000000,1279.609322
49.500000,180.921059,221.255094,52.347447,15.000000,1210.879886,1093.501058,6.000000,-15.000000,1279.158923
49.600000,168.929055,221.278032,40.356973,-15.000000,1210.257420,1093.662931,4.500000,-15.000000,1278.586794
49.700000,180.908207,221.301892,52.372837,15.000000,1209.393125,1093.656637,3.000000,-15.000000,1278.225901
